"Age","Workclass","Fnlwgt","Education.","Education.num","Marital.status","Occupation","Relationship","Race","Sex","Capital.gain","Capital.loss","Hours.per.week","Native.country","Class"
45,3,246891,1,13,2,14,2,1,1,0,1902,40,1,8
30,3,190385,1,13,2,7,5,1,5,0,0,40,1,8
42,3,37869,11,10,2,26,2,1,1,0,0,40,1,1
20,3,217807,11,10,1,3,13,1,1,0,0,35,1,1
53,3,149784,1,13,2,5,2,1,1,7688,0,40,1,8
64,1,201293,3,9,138,1,1,1,5,0,0,38,1,1
56,3,128764,15,4,138,15,1,1,1,0,0,20,1,1
42,3,27444,11,10,7,5,1,1,1,0,0,40,1,8
26,3,62438,1,13,2,14,5,1,5,0,0,40,1,8
31,25,151726,14,12,1,1,13,15,5,0,0,40,1,1
40,3,29841,1,13,2,1,5,1,5,0,0,40,1,1
58,3,131608,11,10,138,26,1,1,1,0,0,40,1,1
41,3,110562,1,13,2,2,2,1,1,0,0,40,1,1
58,51,190541,3,9,1,14,1,1,1,0,0,47,1,1
62,1,33142,6,14,2,5,2,1,1,0,0,60,1,8
65,51,139272,1,13,2,14,2,1,1,99999,0,60,1,8
40,3,234633,11,10,1,26,1,1,1,0,0,40,1,1
45,25,238386,11,10,2,29,2,1,1,0,0,40,1,8
22,3,460835,3,9,1,26,13,1,1,0,0,55,1,1
63,22,97855,6,14,2,2,2,1,1,0,0,50,1,8
39,3,77146,1,13,2,2,2,1,1,0,1887,50,1,8
37,3,200863,11,10,138,26,17,1,1,0,0,40,1,1
56,3,77415,4,7,2,16,2,1,1,0,0,50,1,1
32,3,236770,11,10,3,14,1,1,1,0,0,50,1,1
53,22,173093,11,10,2,2,5,12,5,0,1887,40,142,8
32,3,235124,46,11,3,5,1,1,1,0,0,40,1,1
23,2,282604,4,7,2,15,2,1,1,7688,0,60,1,8
35,3,199288,4,7,21,15,1,1,1,0,0,90,1,1
51,3,191659,11,10,2,2,2,1,1,0,1887,65,1,8
19,3,43285,11,10,1,1,13,1,5,0,0,20,1,1
41,3,160837,4,7,7,17,1,1,1,0,0,40,712,1
22,3,230574,205,6,1,15,13,1,1,0,0,25,1,1
23,3,176178,3,9,1,24,13,1,5,0,0,40,1,1
36,3,116358,6,14,2,2,2,12,1,0,0,40,290,8
45,3,107787,46,11,2,26,2,1,1,0,0,40,104,1
23,2,519627,3,9,1,16,1,1,1,0,0,25,15,1
21,3,191460,4,7,1,7,17,4,5,0,0,40,1,1
44,3,198282,6,14,2,2,2,1,1,15024,0,40,1,8
29,3,214858,1,13,2,14,2,1,1,0,0,40,1,8
36,2,64875,46,11,2,24,2,1,1,0,0,60,1,1
18,3,675421,7,5,1,3,13,1,1,594,0,40,1,1
62,2,134768,386,8,2,26,2,1,1,0,0,40,1,8
25,22,207342,11,10,1,2,1,4,1,0,0,40,1,1
34,3,64830,14,12,3,2,1,1,5,0,0,45,1,1
31,3,220066,1,13,1,2,1,1,5,14344,0,50,1,8
37,3,82521,1,13,2,2,2,1,1,15024,0,40,1,8
33,3,176711,1,13,2,16,2,1,1,0,0,40,91,1
28,3,111900,14,12,2,14,2,1,1,0,0,30,1,1
47,3,481987,3,9,2,7,2,1,1,0,0,40,1,8
34,3,158420,1,13,2,2,2,1,1,0,0,70,1,1
26,3,256000,49,15,2,5,2,1,1,99999,0,60,1,8
36,3,183892,11,10,2,26,2,1,1,7298,0,44,1,8
28,3,42734,3,9,1,3,13,1,1,0,0,40,1,1
22,3,181773,3,9,1,15,13,4,1,0,0,40,1,1
47,3,184945,11,10,21,7,1,4,5,0,0,35,1,1
33,3,107248,46,11,1,1,1,1,1,0,0,45,1,1
34,51,215382,6,14,21,5,1,1,5,4787,0,40,1,8
25,3,122999,3,9,1,26,13,1,1,0,0,40,1,1
37,3,758700,7,5,2,3,2,1,1,3781,0,50,15,1
36,1,166606,3,9,2,29,2,1,1,0,0,40,1,1
57,3,205708,11,10,2,26,2,1,1,0,0,40,203,1
55,3,67450,20,16,1,5,1,1,1,0,0,40,91,1
20,3,242077,3,9,3,14,1,4,5,0,0,40,1,1
43,3,129573,3,9,1,14,1,4,5,0,0,44,1,1
54,3,181132,3,9,2,17,2,1,1,0,0,40,91,8
25,3,212302,11,10,21,1,17,1,5,0,0,40,1,1
42,3,83411,11,10,3,2,1,1,1,0,1408,40,1,1
17,3,317681,4,7,1,26,13,1,1,0,0,10,1,1
63,3,30602,15,4,7,7,17,15,5,0,0,40,1,1
19,3,172893,11,10,1,2,13,1,5,0,0,30,1,1
56,51,211804,1,13,2,14,2,1,1,15024,0,50,1,8
33,2,312055,1,13,2,14,2,1,1,0,0,45,1,8
37,3,65390,1,13,2,16,2,1,1,0,0,50,1,1
27,3,200500,15,4,2,15,2,1,1,0,0,45,1,1
36,25,241962,1,13,2,1,2,1,1,0,0,40,1,1
30,51,78530,3,9,2,2,2,1,1,0,0,65,104,8
22,3,189950,1,13,1,5,1,1,1,0,0,55,1,1
35,3,111387,11,10,2,3,2,1,1,0,1579,40,1,1
20,3,241951,3,9,1,3,1,1,1,0,0,45,1,1
18,3,343059,11,10,1,14,13,1,5,0,0,40,1,1
25,3,302465,386,8,1,17,1,1,1,0,1741,40,1,1
53,3,156843,6,14,1,5,1,1,5,0,1564,54,1,8
19,3,55284,3,9,1,14,13,1,5,0,0,35,1,1
34,3,509364,3,9,3,17,1,1,1,0,0,30,1,1
32,1,117927,11,10,1,1,1,4,5,0,0,40,1,1
20,3,137651,11,10,1,17,13,15,1,0,0,40,1,1
70,3,131060,15,4,2,7,2,1,1,0,0,25,1,1
57,3,346963,1,13,2,2,2,1,1,0,0,40,1,8
54,3,183611,11,10,2,14,2,1,1,3137,0,50,1,1
34,3,134737,46,11,2,17,2,1,1,0,0,40,1,1
48,3,36503,11,10,2,2,2,1,1,0,0,40,1,8
42,3,250121,4,7,2,7,5,1,5,0,0,40,1,1
45,3,330535,3,9,1,1,1,1,1,3325,0,40,1,1
27,3,387776,11,10,1,7,13,1,1,0,0,40,1,1
51,3,41474,205,6,2,7,2,1,1,0,0,40,15,1
36,25,318972,11,10,3,1,17,1,5,0,0,65,1,1
33,3,86143,11,10,1,2,13,12,1,0,0,40,142,1
50,3,181139,11,10,1,16,1,1,1,0,0,40,1,1
44,3,326232,1,13,3,2,17,1,1,0,2547,50,1,8
39,25,153976,6,14,2,5,2,1,1,0,0,40,1,8
55,2,59469,7,5,2,16,2,1,1,0,0,25,1,1
24,3,127139,11,10,1,1,13,1,5,0,0,40,1,1
35,3,136343,3,9,1,14,1,1,1,0,0,40,1,1
32,2,350624,386,8,2,26,2,1,1,0,0,40,1,1
68,3,166149,3,9,138,1,1,1,5,0,2206,30,1,1
29,3,121523,4,7,2,15,2,1,1,0,0,60,1,1
24,2,267396,1,13,1,14,1,1,1,0,0,40,1,1
61,3,83045,7,5,2,17,2,1,1,0,0,40,1,1
34,3,160449,3,9,2,17,2,1,1,0,0,44,1,8
55,51,124137,49,15,2,5,2,1,1,0,2415,35,1737,8
41,3,154194,3,9,1,14,13,1,5,0,0,40,1,1
36,2,295127,3,9,2,16,2,1,1,0,0,84,1,1
60,3,240521,3,9,2,26,2,1,1,7298,0,40,1,8
61,2,244087,3,9,2,26,2,1,1,0,0,52,1,8
35,3,356250,49,15,2,14,2,12,1,0,0,35,805,1
42,1,293791,1,13,2,2,2,1,1,0,0,50,1,8
26,3,44308,1,13,1,24,1,1,1,0,0,40,1,1
44,25,210527,11,10,1,7,17,4,5,0,0,40,1,1
31,1,151763,6,14,1,1,1,1,1,0,0,25,1,1
39,1,267581,3,9,1,7,1,4,1,0,0,40,1,1
20,3,100188,11,10,1,24,13,1,5,0,0,24,1,1
32,51,111746,11,10,2,26,2,1,1,0,0,40,1,1
32,2,171091,3,9,2,14,2,1,1,0,0,40,1,1
61,3,355645,7,5,2,17,2,4,1,0,0,20,1649,1
54,25,137678,11,10,3,1,17,1,5,0,0,40,1,1
23,3,70894,14,12,1,26,69,1,1,0,0,40,1,1
19,3,171306,3,9,1,14,13,1,1,0,0,3,1,1
31,3,100997,11,10,2,5,2,15,1,0,0,40,1,1
35,3,63921,53,3,2,3,2,1,1,0,0,40,15,1
29,3,32897,3,9,3,7,1,1,5,0,0,25,1,1
29,25,251854,3,9,1,29,1,4,5,0,0,40,1,1
25,3,345121,205,6,21,7,13,1,5,0,0,25,1,1
46,3,86220,1,13,3,14,1,1,5,0,0,40,1,1
35,3,172845,46,11,1,7,17,1,5,0,0,30,1,1
20,3,171398,205,6,1,14,1,48,1,0,0,40,1,1
24,2,174391,3,9,2,1,5,1,5,0,0,40,1,1
48,3,207058,3,9,3,1,17,1,5,0,0,37,1,1
37,3,291251,3,9,3,17,1,1,5,0,0,40,1,1
60,2,224377,3,9,2,14,2,1,1,0,0,40,1,1
39,3,105813,3,9,2,26,2,1,1,0,0,40,1,1
29,25,180916,11,10,21,1,17,1,5,0,0,38,1,1
31,2,122749,46,11,3,26,13,1,1,0,0,20,1,1
38,3,31069,46,11,2,26,2,1,1,4386,0,40,1,8
26,2,284343,14,12,1,26,1,1,1,0,0,40,1,1
64,3,319371,1,13,2,2,2,1,1,15024,0,40,1,8
46,3,174224,46,11,3,29,1,4,1,0,0,40,1,1
39,3,127772,3,9,2,14,2,1,1,3103,0,44,1,8
48,3,80651,3,9,3,17,1,1,5,0,0,55,1,1
46,3,62793,3,9,3,14,69,1,5,0,0,40,1,1
42,3,191712,1,13,3,14,1,1,1,0,1590,40,1,1
39,2,237532,3,9,2,14,5,4,5,0,0,54,398,8
50,22,20179,6,14,2,24,2,1,1,0,0,40,1,8
24,3,311376,1,13,1,5,1,1,5,0,0,40,1,1
30,3,432565,46,11,2,24,69,1,5,0,0,40,104,8
39,51,329980,1,13,2,14,2,1,1,0,2415,60,1,8
29,2,125190,3,9,2,26,2,1,1,0,0,40,1,1
23,3,342946,4,7,1,15,13,1,5,0,0,38,1,1
32,3,123429,205,6,21,26,1,1,1,0,0,40,1,1
69,51,69209,1,13,2,17,2,1,1,3818,0,30,1,1
55,3,66356,3,9,21,3,17,1,1,0,0,40,1,1
41,3,195897,11,10,2,14,2,1,1,0,0,50,1,1
44,51,153132,1,13,2,2,2,1,1,7688,0,52,1,8
18,3,230875,4,7,1,1,1,1,1,0,0,40,1,1
74,2,92298,1,13,2,2,2,1,1,0,0,10,1,1
40,3,185145,20,16,2,5,2,1,1,0,0,40,1,8
27,3,297296,3,9,2,26,2,1,1,0,0,40,1,1
55,3,145214,3,9,3,1,1,1,5,0,0,40,1,1
52,2,242341,15,4,2,26,2,15,1,0,0,40,1,1
54,3,240542,11,10,3,14,17,1,5,0,0,48,1,1
36,3,104772,3,9,3,26,17,1,1,0,0,48,1,1
26,3,181666,3,9,1,3,13,1,5,0,0,40,1,1
18,3,415520,4,7,1,26,13,1,1,0,0,20,1,1
38,3,258761,3,9,3,2,1,1,1,0,0,50,1,1
50,3,88842,1,13,2,15,2,1,1,7298,0,40,1,8
32,3,158438,11,10,2,2,2,1,1,0,0,60,1,8
57,3,206206,1,13,2,14,2,1,1,0,0,40,1,8
20,3,51816,3,9,1,29,13,4,1,0,0,40,1,1
27,3,253814,11,10,1,1,1,1,5,0,0,40,1,1
31,2,161745,1,13,7,2,1,1,1,0,1980,60,1,1
60,3,162947,53,3,3,17,1,1,5,0,0,40,34,1
52,3,163027,3,9,3,26,17,1,5,0,0,50,1,1
61,3,146788,15,4,2,15,2,1,1,0,0,40,1,1
57,2,73309,3,9,138,26,1,1,1,0,0,55,1,8
59,2,104216,49,15,2,14,2,1,1,0,0,25,1,1
34,2,345705,3,9,1,26,1,1,1,0,0,45,1,8
31,3,133770,14,12,2,26,1,12,1,0,0,50,1,8
42,3,209392,3,9,3,29,1,4,1,0,0,35,1,1
70,3,262345,11,10,1,1,1,1,5,0,0,6,1,1
29,3,490332,11,10,2,15,2,1,1,0,0,45,1,8
27,3,211570,4,7,1,3,69,4,1,0,0,40,1,1
25,3,374918,386,8,2,7,5,1,5,0,0,40,1,1
51,3,106728,1,13,2,2,2,1,1,5178,0,60,1,8
35,3,174597,1,13,2,26,2,1,1,0,0,40,1,1
36,2,233533,11,10,2,26,2,1,1,0,0,60,1,8
46,3,133169,46,11,2,26,2,1,1,0,0,40,1,1
52,3,198824,46,11,21,7,17,1,5,0,0,35,1,1
65,3,174056,15,4,2,17,2,1,1,0,0,40,1,1
43,3,188696,46,11,3,17,1,1,1,0,0,40,1,1
41,25,90692,3,9,3,5,17,12,5,0,0,40,1,1
34,3,271933,1,13,1,2,69,1,5,0,1741,45,1,1
47,2,102359,1,13,2,2,2,1,1,0,0,30,1,1
49,22,213668,6,14,1,2,1,1,1,0,0,56,1,8
21,3,294789,11,10,1,7,1,1,5,0,0,25,1,1
20,3,157599,11,10,1,7,1,1,5,0,0,25,1,1
18,25,134935,386,8,1,29,13,1,1,0,0,40,1,1
27,3,466224,11,10,1,14,1,4,1,0,0,40,1,1
34,2,111985,3,9,2,26,2,1,1,0,0,50,1,1
38,3,264627,11,10,3,1,17,1,5,0,0,40,1,1
24,3,213427,3,9,1,1,1,1,1,0,0,40,1,1
34,3,279015,11,10,1,14,1,1,1,0,0,65,1,1
47,3,165937,3,9,2,17,2,1,1,0,0,50,1,8
27,22,188343,3,9,21,2,17,4,5,0,0,40,1,1
63,3,158609,46,11,138,1,17,1,5,0,0,8,1,1
34,3,193036,11,10,2,1,2,4,1,0,0,40,1,8
25,3,198632,11,10,7,14,1,1,1,0,0,50,1,1
54,3,175912,3,9,138,17,17,1,1,914,0,40,1,1
35,3,101387,3,9,3,14,1,1,5,0,0,50,1,1
24,3,60783,11,10,2,15,2,1,1,0,0,70,1,8
26,3,183224,11,10,1,1,13,12,5,0,0,35,1,1
59,25,100776,46,11,3,1,1,1,5,0,0,40,1,1
20,3,174063,11,10,1,7,13,1,5,0,0,40,1,1
41,3,306495,3,9,2,16,2,1,1,0,0,40,1,1
51,3,249741,11,10,2,14,2,1,1,0,0,40,1,1
27,3,93021,3,9,1,1,17,48,5,0,0,40,1,1
36,3,49626,3,9,2,2,2,1,1,0,0,40,1,1
25,3,63062,11,10,1,16,13,1,1,0,0,60,1,1
55,3,320835,1,13,2,14,2,1,1,0,0,50,1,8
22,25,123727,11,10,1,5,1,1,5,0,0,21,1,1
58,1,110517,20,16,2,5,2,12,1,4064,0,40,12,1
43,3,149670,11,10,2,1,5,1,5,4064,0,15,1,1
39,3,172425,46,11,2,1,5,1,5,0,0,20,1,8
40,3,216116,7,5,1,17,17,4,5,0,0,40,315,1
46,3,174209,3,9,3,2,1,1,1,0,0,45,1,1
54,22,175083,3,9,1,1,17,1,5,0,0,20,1,1
19,3,129059,11,10,1,14,13,4,1,0,0,30,1,1
24,3,121313,3,9,2,1,2,1,1,0,0,40,1,1
24,1,166851,6,14,1,5,1,1,1,0,0,13,1,1
29,2,29616,3,9,1,16,13,1,1,0,0,65,1,1
56,51,105582,11,10,2,2,2,1,1,7688,0,50,1,8
56,3,117881,4,7,3,17,1,1,5,0,0,40,1,1
34,3,203408,1,13,2,5,2,1,1,7688,0,50,1,8
19,3,446219,205,6,1,14,17,4,5,0,0,40,1,1
32,51,110331,3,9,2,14,2,1,1,0,0,65,1,8
48,3,207946,3,9,3,1,17,1,5,0,0,52,1,1
47,3,188330,3,9,2,15,2,1,1,0,0,25,1,1
52,3,147629,3,9,2,15,2,1,1,0,0,60,1,8
40,3,153799,387,2,7,17,17,1,5,0,0,40,398,1
28,3,203776,205,6,2,26,2,1,1,0,0,50,1,1
41,3,168071,1,13,2,2,2,1,1,7298,0,50,1,8
57,3,348430,387,2,3,26,17,1,1,0,0,40,333,1
51,3,103407,3,9,3,1,1,1,5,0,0,40,1,1
33,3,326104,11,10,2,2,2,1,1,0,0,50,1,8
46,3,238162,1,13,2,26,2,1,1,0,0,45,1,8
50,3,221336,3,9,3,1,69,12,5,0,0,40,142,1
77,2,145329,3,9,1,17,1,1,1,401,0,20,1,1
39,3,315776,6,14,1,2,1,4,1,8614,0,52,1,8
35,3,325802,14,12,3,3,17,1,5,0,0,24,1,1
23,3,133985,205,6,1,26,13,4,5,0,0,40,1,1
37,3,269329,46,11,3,5,1,1,5,8614,0,45,1,8
41,3,183203,3,9,2,15,2,1,1,0,0,50,1,8
60,3,76127,14,12,2,1,2,1,1,0,0,35,1,8
32,3,195891,1,13,1,1,1,1,1,0,0,55,1,1
56,22,162137,3,9,2,15,2,15,1,0,0,40,1,1
45,1,37672,46,11,3,24,17,1,5,0,0,40,1,1
24,3,161708,3,9,3,2,1,1,5,0,0,45,1,8
18,3,80616,205,6,1,3,13,1,1,0,0,27,1,1
31,3,209276,3,9,2,7,2,48,1,0,0,40,1,1
45,3,192835,1,13,2,2,2,1,1,0,1977,55,1,8
23,3,203240,11,10,1,7,1,1,5,0,0,40,1,1
45,1,102308,11,10,2,2,2,1,1,0,0,40,1,1
18,3,40829,4,7,1,14,69,15,5,0,0,25,1,1
25,3,60726,3,9,2,15,2,4,1,0,0,30,1,1
31,1,116677,3,9,2,14,2,1,1,0,0,40,1,1
19,3,57067,3,9,1,17,69,1,1,0,0,45,1,1
41,3,304906,1,13,2,2,2,1,1,0,0,40,1,8
74,3,101590,49,15,138,1,1,4,5,0,0,20,1,1
27,3,258102,53,3,1,15,1,1,1,0,0,40,15,1
23,3,241185,3,9,1,1,1,1,5,0,0,40,1,1
31,3,124827,46,11,2,14,2,1,1,0,0,40,1,8
40,51,76625,3,9,2,3,2,1,1,0,0,40,1,1
41,22,263339,3,9,2,15,2,1,1,0,0,40,1,8
25,3,135645,6,14,1,14,1,1,1,0,0,20,1,1
42,3,245626,3,9,2,26,2,15,1,0,0,60,1,1
24,3,210781,1,13,1,26,1,1,5,0,0,40,1,1
42,3,235786,14,12,2,26,2,1,1,0,0,50,1,8
45,2,160167,205,6,2,26,2,1,1,0,0,70,1,1
52,22,30731,3,9,2,2,2,1,1,7298,0,40,1,8
34,3,314375,46,11,3,26,1,1,1,0,0,40,1,1
32,3,81528,3,9,1,3,69,1,1,0,0,60,1,1
54,3,182854,3,9,2,26,2,1,1,0,0,45,1,1
42,22,296798,4,7,1,24,1,1,1,0,1340,40,1,1
32,3,194426,1,13,2,24,2,1,1,15024,0,40,1,8
55,51,141807,1,13,2,14,2,1,1,0,0,60,1,8
52,1,71344,6,14,2,5,2,1,1,0,0,40,1,1
21,1,341410,11,10,1,1,1,1,5,0,0,15,1,1
33,3,118941,1,13,2,2,5,1,5,0,0,40,1,8
27,2,229125,4,7,2,26,2,1,1,0,0,40,1,1
42,25,142756,1,13,3,5,1,1,5,0,0,50,1,1
27,51,243871,11,10,1,1,13,1,5,0,0,45,1,1
47,3,213140,46,11,2,26,2,1,1,7688,0,40,1,8
19,3,196857,3,9,1,7,1,1,5,0,0,40,1,1
46,3,138626,11,10,2,26,2,1,1,0,0,40,1,1
55,2,161334,3,9,138,7,1,1,5,0,0,25,1794,1
50,3,273536,15,4,2,14,2,48,1,0,0,49,398,1
32,3,115631,11,10,1,1,1,1,5,4101,0,50,1,1
28,3,185957,3,9,2,1,5,1,5,0,0,40,1,1
23,3,334357,3,9,1,1,13,4,5,0,0,40,1,1
43,3,96102,6,14,7,2,1,1,1,0,0,50,1,1
34,3,213226,1,13,2,5,2,1,1,0,0,40,126,8
19,3,115248,11,10,1,1,1,12,1,0,0,40,2080,1
37,3,185061,11,10,2,2,2,12,1,0,0,55,1,1
27,3,147638,1,13,1,1,69,12,5,0,0,40,2434,1
18,3,280298,3,9,1,14,13,1,5,0,0,24,1,1
31,3,163516,11,10,138,1,17,1,5,0,0,40,1,1
49,3,277434,3,9,2,15,2,1,1,0,0,50,1,1
26,22,206983,49,15,2,5,2,1,1,0,0,60,212,1
48,3,108993,3,9,2,26,2,1,1,0,0,45,1,8
39,3,288551,3,9,2,26,2,4,1,0,0,40,1,1
41,3,176069,3,9,21,17,17,1,5,0,0,40,1,1
48,1,183486,46,11,3,5,17,1,5,0,0,56,1,8
40,3,163215,1,13,3,2,1,1,5,10520,0,40,1,8
70,3,94692,1,13,2,14,2,1,1,0,0,70,1,8
20,3,118462,3,9,1,3,13,1,1,0,0,43,1,1
38,3,407068,53,3,2,7,2,1,1,0,0,75,15,1
37,2,243587,11,10,21,7,13,1,5,0,0,40,5,1
49,3,23074,11,10,138,2,1,1,5,0,0,40,1,8
51,3,237735,3,9,2,3,2,1,1,3103,0,40,1,8
43,3,188291,387,2,1,14,13,1,1,0,0,40,1,1
38,3,284166,49,15,1,5,1,1,1,0,0,50,1,1
23,3,287681,15,4,1,7,1,1,1,0,0,25,15,1
34,3,509364,3,9,2,26,2,1,1,0,0,40,1,1
33,3,91964,11,10,1,1,17,1,1,0,0,40,1,1
31,3,117526,11,10,1,16,1,1,5,0,0,45,1,1
64,3,91343,11,10,138,24,17,1,5,0,0,40,1,1
26,25,336969,1,13,2,5,2,1,1,0,0,28,460,1
55,3,255364,11,10,2,5,2,1,1,0,0,40,1,1
61,25,167670,1,13,7,5,1,1,1,0,0,40,1,1
37,3,211494,3,9,2,24,2,1,1,0,0,40,1,8
78,25,136198,1,13,2,2,2,1,1,0,0,15,1,1
27,22,409815,11,10,1,1,17,4,5,0,0,40,1,1
49,3,188823,3,9,3,5,1,1,1,0,0,42,1,1
55,1,146326,6,14,2,5,2,1,1,7688,0,45,1,8
42,3,154374,1,13,2,15,2,1,1,0,0,58,1,1
61,3,197286,7,5,2,26,2,1,1,0,0,40,1,1
64,2,100722,1,13,2,1,2,1,1,0,0,5,1,1
46,25,377622,3,9,2,7,2,1,1,0,0,40,1,1
24,3,145964,1,13,1,2,1,1,1,0,0,40,1,1
27,3,358636,11,10,2,26,2,1,1,2829,0,70,1,1
47,3,155489,3,9,2,15,2,1,1,7688,0,55,1,8
18,3,57413,11,10,3,7,13,1,1,0,0,15,1,1
48,3,320421,3,9,2,14,2,1,1,0,0,50,1,1
50,2,174752,3,9,3,16,1,1,1,0,0,40,1,1
40,1,229364,6,14,3,5,1,1,5,0,0,45,1,1
56,2,157486,205,6,3,14,13,1,1,0,0,40,1,1
34,3,92682,3,9,1,1,1,1,5,4865,0,40,1,1
56,22,101338,1,13,2,14,2,1,1,0,0,40,1,1
18,3,132652,4,7,1,7,13,1,1,0,0,20,1,1
21,3,34616,11,10,1,7,13,1,5,0,0,25,1,1
40,3,218903,3,9,3,24,17,1,5,0,0,40,1,1
27,25,204098,3,9,2,3,69,1,1,0,0,50,1,1
52,2,64045,49,15,2,5,2,1,1,99999,0,45,1,8
46,3,189763,3,9,3,14,1,1,5,0,0,30,1,1
23,3,26248,3,9,1,1,13,1,5,0,0,40,1,1
50,3,92079,11,10,2,24,2,1,1,0,0,45,1,8
19,3,280071,11,10,1,17,69,1,1,0,0,50,1,1
20,3,224059,3,9,1,7,1,1,1,0,0,40,1,1
39,3,185520,11,10,3,2,1,1,5,8614,0,40,1,8
24,3,265567,4,7,1,26,13,1,1,0,0,35,1,1
72,3,106890,46,11,138,1,1,1,5,0,0,40,1,1
42,1,39586,6,14,2,5,5,1,5,0,0,20,1,8
51,3,209912,1,13,3,2,1,15,1,0,0,50,1,1
39,3,144169,3,9,2,14,2,1,1,0,0,50,1,8
40,25,50442,11,10,1,1,17,15,5,2977,0,35,1,1
34,3,89644,11,10,2,14,2,1,1,0,0,55,1,8
19,3,275889,4,7,1,3,13,1,1,0,0,40,15,1
26,3,231638,3,9,1,2,13,1,5,0,0,40,1,1
45,25,224474,1,13,3,5,17,1,5,4934,0,50,1,8
28,3,355259,6,14,1,5,1,1,5,0,0,40,1,8
30,22,68330,1,13,1,5,1,1,1,0,0,40,1,8
32,3,185410,3,9,1,1,1,1,5,0,0,40,1,1
19,3,87653,11,10,1,7,13,1,5,0,0,25,1,1
21,3,286853,3,9,1,7,13,1,1,0,0,35,1,1
54,3,96710,3,9,2,494,69,4,5,0,0,20,1,1
62,3,160143,49,15,2,5,2,1,1,0,0,30,1,8
25,3,186925,11,10,1,7,1,1,1,2597,0,48,1,1
49,51,109705,11,10,3,2,17,1,5,0,0,32,1,1
32,3,94235,3,9,2,26,2,1,1,0,0,40,1,8
37,25,297449,3,9,2,29,2,1,1,0,0,40,1,8
58,3,205896,3,9,3,14,69,1,5,0,0,40,1,1
37,3,93717,11,10,2,1,5,1,5,7298,0,45,1,8
41,3,194710,3,9,1,2,1,1,5,0,0,40,1,1
38,3,236391,1,13,2,2,2,1,1,7688,0,40,1,8
47,1,189123,3,9,2,7,2,1,1,0,0,40,1,1
42,3,358677,3,9,3,7,17,4,1,0,0,35,1,1
30,1,199539,3,9,2,1,2,1,1,0,1902,40,1,1
43,3,128170,11,10,2,14,2,1,1,7688,0,40,1,8
34,3,231238,3,9,2,17,2,4,1,0,0,40,1,1
57,3,296152,11,10,3,2,69,1,5,594,0,10,1,1
46,3,166003,4,7,2,17,2,1,1,0,0,40,1,1
32,3,281437,11,10,2,15,2,1,1,0,0,55,1,1
20,3,190231,7,5,1,17,13,1,5,0,0,11,1794,1
47,3,122026,46,11,3,14,1,1,1,0,0,50,1,1
53,2,174102,15,4,2,2,2,1,1,4386,0,50,1737,8
43,3,125461,1,13,2,14,2,1,1,0,0,65,1,8
80,2,184335,15,4,2,16,2,1,1,0,0,30,1,1
24,3,211345,11,10,1,7,13,1,5,0,0,40,15,1
43,25,147328,6,14,2,2,2,1,1,0,1977,60,1,8
22,3,222993,3,9,1,3,13,1,1,0,0,40,1,1
40,3,225978,11,10,21,2,1,4,1,0,0,40,1,1
48,3,121124,3,9,2,2,2,1,1,0,0,50,1,8
51,3,234057,3,9,2,26,2,1,1,0,0,45,1,8
24,22,306515,3,9,1,1,1,1,5,0,0,40,1,1
19,3,116562,3,9,1,7,13,1,5,0,0,40,1,1
34,3,171159,11,10,3,1,17,1,5,0,0,30,1,1
24,3,199011,3,9,1,26,13,1,1,0,0,40,1,1
41,3,443508,1,13,2,15,2,1,1,0,0,48,104,8
24,3,29810,3,9,3,14,1,1,5,0,0,38,1,1
22,25,238831,11,10,1,29,13,1,1,0,0,40,1,1
32,22,566117,11,10,3,1,17,1,5,0,0,40,1,1
41,3,255044,1,13,3,2,1,1,5,0,0,55,1,1
20,3,436253,11,10,1,7,13,1,1,0,0,35,1,1
31,3,300687,3,9,1,7,1,4,1,0,0,40,1,1
55,3,144071,1,13,2,24,2,1,1,0,0,18,1,8
26,3,188767,1,13,1,14,13,1,1,0,0,40,1,1
27,2,300777,3,9,3,15,1,1,1,0,0,70,1,1
35,3,26987,3,9,21,1,1,1,5,0,0,40,1,1
40,3,174395,3,9,3,7,1,1,1,0,0,60,1737,1
59,3,90290,11,10,2,5,2,1,1,0,0,34,1,1
61,3,183735,11,10,2,14,2,1,1,0,0,45,1,8
31,3,123273,3,9,1,14,13,4,5,0,0,40,1,1
43,22,186916,6,14,3,29,1,1,1,0,0,60,1,8
61,3,43554,53,3,1,3,1,4,1,0,2339,40,1,1
54,3,178251,14,12,138,1,17,1,5,0,0,30,1,1
30,3,255885,11,10,2,14,2,1,1,0,0,50,1,1
20,3,64292,11,10,1,14,1,1,5,0,0,50,1,1
27,1,194773,6,14,1,5,1,1,5,0,0,50,114,1
44,51,133060,11,10,3,17,1,1,1,0,0,60,1,1
64,3,258006,11,10,138,1,1,1,5,0,0,40,5,1
55,3,92215,3,9,3,1,1,1,5,0,0,40,1,1
34,3,33945,3,9,3,26,1,1,1,6849,0,55,1,1
61,3,153048,3,9,138,14,1,1,5,0,0,35,1,1
34,3,355571,3,9,3,17,17,4,5,0,0,40,1,1
47,51,139268,49,15,2,5,2,1,1,0,1977,60,1,8
26,3,34402,1,13,1,1,1,1,1,0,0,45,1,1
35,3,25955,4,7,1,7,17,15,1,0,0,40,1,1
36,3,209609,1,13,2,5,2,1,1,0,0,38,1,1
